target_type,wind_capacity_MW,pv_capacity_MW,total_capacity_MW,annual_NH3_t,annual_load_shed_MWh,annual_curtail_MWh,annual_curtailment_ratio,annual_unit_cost_yuan_per_t,annual_plant_utilization,feasible,objective_value,min_daily_NH3_t,max_daily_load_shed_MWh
basic_autonomy,220.0,144.0,364.0,24317.009133,0.0,330905.067,0.480164,5751.720321,0.938156,1,364.0,,
production_autonomy,220.0,144.0,364.0,24317.009133,0.0,330905.067,0.480164,5751.720321,0.938156,1,364.0,,
full_production_autonomy,220.0,144.0,364.0,24317.009133,0.0,330905.067,0.480164,5751.720321,0.938156,0,364.0,,
basic_autonomy,220.0,149.0,369.0,24320.750096,0.0,336941.817,0.484642,5781.133135,0.938301,1,369.0,,
production_autonomy,220.0,149.0,369.0,24320.750096,0.0,336941.817,0.484642,5781.133135,0.938301,1,369.0,,
full_production_autonomy,220.0,149.0,369.0,24320.750096,0.0,336941.817,0.484642,5781.133135,0.938301,0,369.0,,
basic_autonomy,220.0,154.0,374.0,24324.49106,0.0,342978.567,0.489043,5810.536902,0.938445,1,374.0,,
production_autonomy,220.0,154.0,374.0,24324.49106,0.0,342978.567,0.489043,5810.536902,0.938445,1,374.0,,
full_production_autonomy,220.0,154.0,374.0,24324.49106,0.0,342978.567,0.489043,5810.536902,0.938445,0,374.0,,
basic_autonomy,220.0,159.0,379.0,24328.232024,0.0,349015.317,0.493367,5839.931626,0.938589,1,379.0,,
production_autonomy,220.0,159.0,379.0,24328.232024,0.0,349015.317,0.493367,5839.931626,0.938589,1,379.0,,
full_production_autonomy,220.0,159.0,379.0,24328.232024,0.0,349015.317,0.493367,5839.931626,0.938589,0,379.0,,
basic_autonomy,220.0,164.0,384.0,24331.649855,0.0,355056.537,0.497624,5869.373111,0.938721,1,384.0,,
production_autonomy,220.0,164.0,384.0,24331.649855,0.0,355056.537,0.497624,5869.373111,0.938721,1,384.0,,
full_production_autonomy,220.0,164.0,384.0,24331.649855,0.0,355056.537,0.497624,5869.373111,0.938721,0,384.0,,
basic_autonomy,220.0,169.0,389.0,24334.718313,0.0,361102.59,0.501816,5898.867072,0.938839,1,389.0,,
production_autonomy,220.0,169.0,389.0,24334.718313,0.0,361102.59,0.501816,5898.867072,0.938839,1,389.0,,
full_production_autonomy,220.0,169.0,389.0,24334.718313,0.0,361102.59,0.501816,5898.867072,0.938839,0,389.0,,
basic_autonomy,220.0,174.0,394.0,24337.646024,0.0,367150.59,0.50594,5928.378237,0.938952,1,394.0,,
production_autonomy,220.0,174.0,394.0,24337.646024,0.0,367150.59,0.50594,5928.378237,0.938952,1,394.0,,
full_production_autonomy,220.0,174.0,394.0,24337.646024,0.0,367150.59,0.50594,5928.378237,0.938952,0,394.0,,
basic_autonomy,220.0,179.0,399.0,24340.363373,0.0,373201.5,0.509999,5957.91938,0.939057,1,399.0,,
production_autonomy,220.0,179.0,399.0,24340.363373,0.0,373201.5,0.509999,5957.91938,0.939057,1,399.0,,
full_production_autonomy,220.0,179.0,399.0,24340.363373,0.0,373201.5,0.509999,5957.91938,0.939057,0,399.0,,
basic_autonomy,220.0,184.0,404.0,24343.02,0.0,379253.25,0.513992,5987.464703,0.93916,1,404.0,,
production_autonomy,220.0,184.0,404.0,24343.02,0.0,379253.25,0.513992,5987.464703,0.93916,1,404.0,,
full_production_autonomy,220.0,184.0,404.0,24343.02,0.0,379253.25,0.513992,5987.464703,0.93916,0,404.0,,
basic_autonomy,220.0,189.0,409.0,24345.676627,0.0,385305.0,0.517921,6017.003579,0.939262,1,409.0,,
production_autonomy,220.0,189.0,409.0,24345.676627,0.0,385305.0,0.517921,6017.003579,0.939262,1,409.0,,
full_production_autonomy,220.0,189.0,409.0,24345.676627,0.0,385305.0,0.517921,6017.003579,0.939262,0,409.0,,
basic_autonomy,220.0,194.0,414.0,24347.858096,0.0,391363.323,0.521794,6046.621463,0.939346,1,414.0,,
production_autonomy,220.0,194.0,414.0,24347.858096,0.0,391363.323,0.521794,6046.621463,0.939346,1,414.0,,
full_production_autonomy,220.0,194.0,414.0,24347.858096,0.0,391363.323,0.521794,6046.621463,0.939346,0,414.0,,
basic_autonomy,220.0,199.0,419.0,24349.564843,0.0,397428.213,0.525613,6076.319991,0.939412,1,419.0,,
production_autonomy,220.0,199.0,419.0,24349.564843,0.0,397428.213,0.525613,6076.319991,0.939412,1,419.0,,
full_production_autonomy,220.0,199.0,419.0,24349.564843,0.0,397428.213,0.525613,6076.319991,0.939412,0,419.0,,
basic_autonomy,220.0,204.0,424.0,24351.245566,0.0,403493.463,0.529372,6106.019099,0.939477,1,424.0,,
production_autonomy,220.0,204.0,424.0,24351.245566,0.0,403493.463,0.529372,6106.019099,0.939477,1,424.0,,
full_production_autonomy,220.0,204.0,424.0,24351.245566,0.0,403493.463,0.529372,6106.019099,0.939477,0,424.0,,
basic_autonomy,220.0,209.0,429.0,24352.926289,0.0,409558.713,0.533071,6135.714108,0.939542,1,429.0,,
production_autonomy,220.0,209.0,429.0,24352.926289,0.0,409558.713,0.533071,6135.714108,0.939542,1,429.0,,
full_production_autonomy,220.0,209.0,429.0,24352.926289,0.0,409558.713,0.533071,6135.714108,0.939542,0,429.0,,
basic_autonomy,220.0,214.0,434.0,24354.607012,0.0,415623.963,0.536712,6165.405018,0.939607,1,434.0,,
production_autonomy,220.0,214.0,434.0,24354.607012,0.0,415623.963,0.536712,6165.405018,0.939607,1,434.0,,
full_production_autonomy,220.0,214.0,434.0,24354.607012,0.0,415623.963,0.536712,6165.405018,0.939607,0,434.0,,
basic_autonomy,220.0,219.0,439.0,24356.287735,0.0,421689.213,0.540297,6195.091831,0.939672,1,439.0,,
production_autonomy,220.0,219.0,439.0,24356.287735,0.0,421689.213,0.540297,6195.091831,0.939672,1,439.0,,
full_production_autonomy,220.0,219.0,439.0,24356.287735,0.0,421689.213,0.540297,6195.091831,0.939672,0,439.0,,
basic_autonomy,220.0,224.0,444.0,24357.968458,0.0,427754.463,0.543826,6224.774547,0.939736,1,444.0,,
production_autonomy,220.0,224.0,444.0,24357.968458,0.0,427754.463,0.543826,6224.774547,0.939736,1,444.0,,
full_production_autonomy,220.0,224.0,444.0,24357.968458,0.0,427754.463,0.543826,6224.774547,0.939736,0,444.0,,
basic_autonomy,220.0,229.0,449.0,24359.649181,0.0,433819.713,0.5473,6254.453166,0.939801,1,449.0,,
production_autonomy,220.0,229.0,449.0,24359.649181,0.0,433819.713,0.5473,6254.453166,0.939801,1,449.0,,
full_production_autonomy,220.0,229.0,449.0,24359.649181,0.0,433819.713,0.5473,6254.453166,0.939801,0,449.0,,
basic_autonomy,220.0,234.0,454.0,24361.329904,0.0,439884.963,0.550722,6284.127691,0.939866,1,454.0,,
production_autonomy,220.0,234.0,454.0,24361.329904,0.0,439884.963,0.550722,6284.127691,0.939866,1,454.0,,
full_production_autonomy,220.0,234.0,454.0,24361.329904,0.0,439884.963,0.550722,6284.127691,0.939866,0,454.0,,
basic_autonomy,220.0,239.0,459.0,24362.847976,0.0,445952.463,0.554094,6313.82914,0.939925,1,459.0,,
production_autonomy,220.0,239.0,459.0,24362.847976,0.0,445952.463,0.554094,6313.82914,0.939925,1,459.0,,
full_production_autonomy,220.0,239.0,459.0,24362.847976,0.0,445952.463,0.554094,6313.82914,0.939925,0,459.0,,
basic_autonomy,220.0,244.0,464.0,24364.094964,0.0,452023.713,0.557421,6343.578912,0.939973,1,464.0,,
production_autonomy,220.0,244.0,464.0,24364.094964,0.0,452023.713,0.557421,6343.578912,0.939973,1,464.0,,
full_production_autonomy,220.0,244.0,464.0,24364.094964,0.0,452023.713,0.557421,6343.578912,0.939973,0,464.0,,
basic_autonomy,220.0,249.0,469.0,24365.341952,0.0,458094.963,0.560698,6373.32564,0.940021,1,469.0,,
production_autonomy,220.0,249.0,469.0,24365.341952,0.0,458094.963,0.560698,6373.32564,0.940021,1,469.0,,
full_production_autonomy,220.0,249.0,469.0,24365.341952,0.0,458094.963,0.560698,6373.32564,0.940021,0,469.0,,
basic_autonomy,220.0,254.0,474.0,24366.58894,0.0,464166.213,0.563927,6403.069323,0.940069,1,474.0,,
production_autonomy,220.0,254.0,474.0,24366.58894,0.0,464166.213,0.563927,6403.069323,0.940069,1,474.0,,
full_production_autonomy,220.0,254.0,474.0,24366.58894,0.0,464166.213,0.563927,6403.069323,0.940069,0,474.0,,
basic_autonomy,220.0,259.0,479.0,24367.835928,0.0,470237.463,0.567108,6432.809962,0.940117,1,479.0,,
production_autonomy,220.0,259.0,479.0,24367.835928,0.0,470237.463,0.567108,6432.809962,0.940117,1,479.0,,
full_production_autonomy,220.0,259.0,479.0,24367.835928,0.0,470237.463,0.567108,6432.809962,0.940117,0,479.0,,
basic_autonomy,220.0,264.0,484.0,24369.082916,0.0,476308.713,0.570243,6462.547558,0.940165,1,484.0,,
production_autonomy,220.0,264.0,484.0,24369.082916,0.0,476308.713,0.570243,6462.547558,0.940165,1,484.0,,
full_production_autonomy,220.0,264.0,484.0,24369.082916,0.0,476308.713,0.570243,6462.547558,0.940165,0,484.0,,
basic_autonomy,220.0,269.0,489.0,24370.329904,0.0,482379.963,0.573332,6492.28211,0.940213,1,489.0,,
production_autonomy,220.0,269.0,489.0,24370.329904,0.0,482379.963,0.573332,6492.28211,0.940213,1,489.0,,
full_production_autonomy,220.0,269.0,489.0,24370.329904,0.0,482379.963,0.573332,6492.28211,0.940213,0,489.0,,
basic_autonomy,220.0,274.0,494.0,24371.48559,0.0,488452.476,0.576379,6522.031804,0.940258,1,494.0,,
production_autonomy,220.0,274.0,494.0,24371.48559,0.0,488452.476,0.576379,6522.031804,0.940258,1,494.0,,
full_production_autonomy,220.0,274.0,494.0,24371.48559,0.0,488452.476,0.576379,6522.031804,0.940258,0,494.0,,
basic_autonomy,220.0,279.0,499.0,24372.298843,0.0,494529.726,0.579387,6551.8473,0.940289,1,499.0,,
production_autonomy,220.0,279.0,499.0,24372.298843,0.0,494529.726,0.579387,6551.8473,0.940289,1,499.0,,
full_production_autonomy,220.0,279.0,499.0,24372.298843,0.0,494529.726,0.579387,6551.8473,0.940289,0,499.0,,
basic_autonomy,220.0,284.0,504.0,24373.112096,0.0,500606.976,0.582353,6581.660806,0.940321,1,504.0,,
production_autonomy,220.0,284.0,504.0,24373.112096,0.0,500606.976,0.582353,6581.660806,0.940321,1,504.0,,
full_production_autonomy,220.0,284.0,504.0,24373.112096,0.0,500606.976,0.582353,6581.660806,0.940321,0,504.0,,
basic_autonomy,220.0,289.0,509.0,24373.925349,0.0,506684.226,0.585278,6611.472323,0.940352,1,509.0,,
production_autonomy,220.0,289.0,509.0,24373.925349,0.0,506684.226,0.585278,6611.472323,0.940352,1,509.0,,
full_production_autonomy,220.0,289.0,509.0,24373.925349,0.0,506684.226,0.585278,6611.472323,0.940352,0,509.0,,
basic_autonomy,220.0,294.0,514.0,24374.738602,0.0,512761.476,0.588161,6641.28185,0.940383,1,514.0,,
production_autonomy,220.0,294.0,514.0,24374.738602,0.0,512761.476,0.588161,6641.28185,0.940383,1,514.0,,
full_production_autonomy,220.0,294.0,514.0,24374.738602,0.0,512761.476,0.588161,6641.28185,0.940383,0,514.0,,
basic_autonomy,220.0,299.0,519.0,24375.551855,0.0,518838.726,0.591004,6671.089388,0.940415,1,519.0,,
production_autonomy,220.0,299.0,519.0,24375.551855,0.0,518838.726,0.591004,6671.089388,0.940415,1,519.0,,
full_production_autonomy,220.0,299.0,519.0,24375.551855,0.0,518838.726,0.591004,6671.089388,0.940415,0,519.0,,
basic_autonomy,220.0,304.0,524.0,24376.365108,0.0,524915.976,0.593809,6700.894937,0.940446,1,524.0,,
production_autonomy,220.0,304.0,524.0,24376.365108,0.0,524915.976,0.593809,6700.894937,0.940446,1,524.0,,
full_production_autonomy,220.0,304.0,524.0,24376.365108,0.0,524915.976,0.593809,6700.894937,0.940446,0,524.0,,
basic_autonomy,220.0,309.0,529.0,24377.178361,0.0,530993.226,0.596575,6730.698498,0.940478,1,529.0,,
production_autonomy,220.0,309.0,529.0,24377.178361,0.0,530993.226,0.596575,6730.698498,0.940478,1,529.0,,
full_production_autonomy,220.0,309.0,529.0,24377.178361,0.0,530993.226,0.596575,6730.698498,0.940478,0,529.0,,
basic_autonomy,220.0,314.0,534.0,24377.991614,0.0,537070.476,0.599303,6760.50007,0.940509,1,534.0,,
production_autonomy,220.0,314.0,534.0,24377.991614,0.0,537070.476,0.599303,6760.50007,0.940509,1,534.0,,
full_production_autonomy,220.0,314.0,534.0,24377.991614,0.0,537070.476,0.599303,6760.50007,0.940509,0,534.0,,
basic_autonomy,220.0,319.0,539.0,24378.804867,0.0,543147.726,0.601994,6790.299654,0.94054,1,539.0,,
production_autonomy,220.0,319.0,539.0,24378.804867,0.0,543147.726,0.601994,6790.299654,0.94054,1,539.0,,
full_production_autonomy,220.0,319.0,539.0,24378.804867,0.0,543147.726,0.601994,6790.299654,0.94054,0,539.0,,
basic_autonomy,220.0,324.0,544.0,24379.61812,0.0,549224.976,0.60465,6820.097249,0.940572,1,544.0,,
production_autonomy,220.0,324.0,544.0,24379.61812,0.0,549224.976,0.60465,6820.097249,0.940572,1,544.0,,
full_production_autonomy,220.0,324.0,544.0,24379.61812,0.0,549224.976,0.60465,6820.097249,0.940572,0,544.0,,
basic_autonomy,220.0,329.0,549.0,24380.431373,0.0,555302.226,0.60727,6849.892857,0.940603,1,549.0,,
production_autonomy,220.0,329.0,549.0,24380.431373,0.0,555302.226,0.60727,6849.892857,0.940603,1,549.0,,
full_production_autonomy,220.0,329.0,549.0,24380.431373,0.0,555302.226,0.60727,6849.892857,0.940603,0,549.0,,
basic_autonomy,220.0,334.0,554.0,24381.244627,0.0,561379.476,0.609855,6879.686477,0.940634,1,554.0,,
production_autonomy,220.0,334.0,554.0,24381.244627,0.0,561379.476,0.609855,6879.686477,0.940634,1,554.0,,
full_production_autonomy,220.0,334.0,554.0,24381.244627,0.0,561379.476,0.609855,6879.686477,0.940634,0,554.0,,
basic_autonomy,220.0,339.0,559.0,24382.05788,0.0,567456.726,0.612407,6909.47811,0.940666,1,559.0,,
production_autonomy,220.0,339.0,559.0,24382.05788,0.0,567456.726,0.612407,6909.47811,0.940666,1,559.0,,
full_production_autonomy,220.0,339.0,559.0,24382.05788,0.0,567456.726,0.612407,6909.47811,0.940666,0,559.0,,
basic_autonomy,220.0,344.0,564.0,24382.871133,0.0,573533.976,0.614925,6939.267755,0.940697,1,564.0,,
production_autonomy,220.0,344.0,564.0,24382.871133,0.0,573533.976,0.614925,6939.267755,0.940697,1,564.0,,
full_production_autonomy,220.0,344.0,564.0,24382.871133,0.0,573533.976,0.614925,6939.267755,0.940697,0,564.0,,
basic_autonomy,220.0,349.0,569.0,24383.684386,0.0,579611.226,0.61741,6969.055413,0.940729,1,569.0,,
production_autonomy,220.0,349.0,569.0,24383.684386,0.0,579611.226,0.61741,6969.055413,0.940729,1,569.0,,
full_production_autonomy,220.0,349.0,569.0,24383.684386,0.0,579611.226,0.61741,6969.055413,0.940729,0,569.0,,
basic_autonomy,220.0,354.0,574.0,24384.497639,0.0,585688.476,0.619864,6998.841084,0.94076,1,574.0,,
production_autonomy,220.0,354.0,574.0,24384.497639,0.0,585688.476,0.619864,6998.841084,0.94076,1,574.0,,
full_production_autonomy,220.0,354.0,574.0,24384.497639,0.0,585688.476,0.619864,6998.841084,0.94076,0,574.0,,
basic_autonomy,220.0,359.0,579.0,24385.310892,0.0,591765.726,0.622286,7028.624769,0.940791,1,579.0,,
production_autonomy,220.0,359.0,579.0,24385.310892,0.0,591765.726,0.622286,7028.624769,0.940791,1,579.0,,
full_production_autonomy,220.0,359.0,579.0,24385.310892,0.0,591765.726,0.622286,7028.624769,0.940791,0,579.0,,
basic_autonomy,225.0,64.0,289.0,24260.823651,0.0,245943.5895,0.407589,5351.533496,0.935989,1,289.0,,
production_autonomy,225.0,64.0,289.0,24260.823651,0.0,245943.5895,0.407589,5351.533496,0.935989,1,289.0,,
full_production_autonomy,225.0,64.0,289.0,24260.823651,0.0,245943.5895,0.407589,5351.533496,0.935989,0,289.0,,
basic_autonomy,225.0,69.0,294.0,24273.610699,0.0,251855.202,0.413217,5379.692233,0.936482,1,294.0,,
production_autonomy,225.0,69.0,294.0,24273.610699,0.0,251855.202,0.413217,5379.692233,0.936482,1,294.0,,
full_production_autonomy,225.0,69.0,294.0,24273.610699,0.0,251855.202,0.413217,5379.692233,0.936482,0,294.0,,
basic_autonomy,225.0,74.0,299.0,24285.917928,0.0,257773.452,0.418744,5407.895213,0.936957,1,299.0,,
production_autonomy,225.0,74.0,299.0,24285.917928,0.0,257773.452,0.418744,5407.895213,0.936957,1,299.0,,
full_production_autonomy,225.0,74.0,299.0,24285.917928,0.0,257773.452,0.418744,5407.895213,0.936957,0,299.0,,
basic_autonomy,225.0,79.0,304.0,24298.225157,0.0,263691.702,0.424162,5436.069622,0.937432,1,304.0,,
production_autonomy,225.0,79.0,304.0,24298.225157,0.0,263691.702,0.424162,5436.069622,0.937432,1,304.0,,
full_production_autonomy,225.0,79.0,304.0,24298.225157,0.0,263691.702,0.424162,5436.069622,0.937432,0,304.0,,
basic_autonomy,225.0,84.0,309.0,24309.830277,0.0,269619.6645,0.429491,5464.325156,0.937879,1,309.0,,
production_autonomy,225.0,84.0,309.0,24309.830277,0.0,269619.6645,0.429491,5464.325156,0.937879,1,309.0,,
full_production_autonomy,225.0,84.0,309.0,24309.830277,0.0,269619.6645,0.429491,5464.325156,0.937879,0,309.0,,
basic_autonomy,225.0,89.0,314.0,24320.727867,0.0,275557.4145,0.434734,5492.664998,0.9383,1,314.0,,
production_autonomy,225.0,89.0,314.0,24320.727867,0.0,275557.4145,0.434734,5492.664998,0.9383,1,314.0,,
full_production_autonomy,225.0,89.0,314.0,24320.727867,0.0,275557.4145,0.434734,5492.664998,0.9383,0,314.0,,
basic_autonomy,225.0,94.0,319.0,24331.492627,0.0,281497.002,0.439879,5521.00049,0.938715,1,319.0,,
production_autonomy,225.0,94.0,319.0,24331.492627,0.0,281497.002,0.439879,5521.00049,0.938715,1,319.0,,
full_production_autonomy,225.0,94.0,319.0,24331.492627,0.0,281497.002,0.439879,5521.00049,0.938715,0,319.0,,
basic_autonomy,225.0,99.0,324.0,24340.736602,0.0,287457.627,0.44496,5549.553441,0.939072,1,324.0,,
production_autonomy,225.0,99.0,324.0,24340.736602,0.0,287457.627,0.44496,5549.553441,0.939072,1,324.0,,
full_production_autonomy,225.0,99.0,324.0,24340.736602,0.0,287457.627,0.44496,5549.553441,0.939072,0,324.0,,
basic_autonomy,225.0,104.0,329.0,24347.752048,0.0,293449.08,0.449993,5578.442631,0.939342,1,329.0,,
production_autonomy,225.0,104.0,329.0,24347.752048,0.0,293449.08,0.449993,5578.442631,0.939342,1,329.0,,
full_production_autonomy,225.0,104.0,329.0,24347.752048,0.0,293449.08,0.449993,5578.442631,0.939342,0,329.0,,
basic_autonomy,225.0,109.0,334.0,24354.63759,0.0,299442.33,0.454936,5607.336191,0.939608,1,334.0,,
production_autonomy,225.0,109.0,334.0,24354.63759,0.0,299442.33,0.454936,5607.336191,0.939608,1,334.0,,
full_production_autonomy,225.0,109.0,334.0,24354.63759,0.0,299442.33,0.454936,5607.336191,0.939608,0,334.0,,
basic_autonomy,225.0,114.0,339.0,24360.896711,0.0,305444.2455,0.459802,5636.315467,0.939849,1,339.0,,
production_autonomy,225.0,114.0,339.0,24360.896711,0.0,305444.2455,0.459802,5636.315467,0.939849,1,339.0,,
full_production_autonomy,225.0,114.0,339.0,24360.896711,0.0,305444.2455,0.459802,5636.315467,0.939849,0,339.0,,
basic_autonomy,225.0,119.0,344.0,24366.659964,0.0,311453.0205,0.464589,5665.361207,0.940072,1,344.0,,
production_autonomy,225.0,119.0,344.0,24366.659964,0.0,311453.0205,0.464589,5665.361207,0.940072,1,344.0,,
full_production_autonomy,225.0,119.0,344.0,24366.659964,0.0,311453.0205,0.464589,5665.361207,0.940072,0,344.0,,
basic_autonomy,225.0,124.0,349.0,24371.539482,0.0,317474.0205,0.469308,5694.539223,0.94026,1,349.0,,
production_autonomy,225.0,124.0,349.0,24371.539482,0.0,317474.0205,0.469308,5694.539223,0.94026,1,349.0,,
full_production_autonomy,225.0,124.0,349.0,24371.539482,0.0,317474.0205,0.469308,5694.539223,0.94026,0,349.0,,
basic_autonomy,225.0,129.0,354.0,24376.419,0.0,323495.0205,0.473943,5723.705558,0.940448,1,354.0,,
production_autonomy,225.0,129.0,354.0,24376.419,0.0,323495.0205,0.473943,5723.705558,0.940448,1,354.0,,
full_production_autonomy,225.0,129.0,354.0,24376.419,0.0,323495.0205,0.473943,5723.705558,0.940448,0,354.0,,
basic_autonomy,225.0,134.0,359.0,24380.783675,0.0,329523.1425,0.478506,5752.946485,0.940617,1,359.0,,
production_autonomy,225.0,134.0,359.0,24380.783675,0.0,329523.1425,0.478506,5752.946485,0.940617,1,359.0,,
full_production_autonomy,225.0,134.0,359.0,24380.783675,0.0,329523.1425,0.478506,5752.946485,0.940617,0,359.0,,
basic_autonomy,225.0,139.0,364.0,24384.833892,0.0,335555.6145,0.482996,5782.230003,0.940773,1,364.0,,
production_autonomy,225.0,139.0,364.0,24384.833892,0.0,335555.6145,0.482996,5782.230003,0.940773,1,364.0,,
full_production_autonomy,225.0,139.0,364.0,24384.833892,0.0,335555.6145,0.482996,5782.230003,0.940773,0,364.0,,
basic_autonomy,225.0,144.0,369.0,24388.466422,0.0,341593.8645,0.487415,5811.574765,0.940913,1,369.0,,
production_autonomy,225.0,144.0,369.0,24388.466422,0.0,341593.8645,0.487415,5811.574765,0.940913,1,369.0,,
full_production_autonomy,225.0,144.0,369.0,24388.466422,0.0,341593.8645,0.487415,5811.574765,0.940913,0,369.0,,
basic_autonomy,225.0,149.0,374.0,24392.098952,0.0,347632.1145,0.491759,5840.910786,0.941053,1,374.0,,
production_autonomy,225.0,149.0,374.0,24392.098952,0.0,347632.1145,0.491759,5840.910786,0.941053,1,374.0,,
full_production_autonomy,225.0,149.0,374.0,24392.098952,0.0,347632.1145,0.491759,5840.910786,0.941053,0,374.0,,
basic_autonomy,225.0,154.0,379.0,24395.227048,0.0,353677.3425,0.496038,5870.324969,0.941174,1,379.0,,
production_autonomy,225.0,154.0,379.0,24395.227048,0.0,353677.3425,0.496038,5870.324969,0.941174,1,379.0,,
full_production_autonomy,225.0,154.0,379.0,24395.227048,0.0,353677.3425,0.496038,5870.324969,0.941174,0,379.0,,
basic_autonomy,225.0,159.0,384.0,24398.154759,0.0,359725.3425,0.500249,5899.766369,0.941287,1,384.0,,
production_autonomy,225.0,159.0,384.0,24398.154759,0.0,359725.3425,0.500249,5899.766369,0.941287,1,384.0,,
full_production_autonomy,225.0,159.0,384.0,24398.154759,0.0,359725.3425,0.500249,5899.766369,0.941287,0,384.0,,
basic_autonomy,225.0,164.0,389.0,24400.814096,0.0,365777.055,0.504394,5929.247575,0.941389,1,389.0,,
production_autonomy,225.0,164.0,389.0,24400.814096,0.0,365777.055,0.504394,5929.247575,0.941389,1,389.0,,
